instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,miscalc,quarter
2265,2011-04-09,2,0,4,5,0,6,0,2,12.299999999999999,14.6829,93.0,15.001299999999999,0,5,5,0,q2
2266,2011-04-09,2,0,4,6,0,6,0,2,12.299999999999999,14.6829,93.0,12.998000000000001,0,13,13,0,q2
2267,2011-04-09,2,0,4,7,0,6,0,2,12.299999999999999,15.453,93.0,11.0014,8,13,21,0,q2
2268,2011-04-09,2,0,4,8,0,6,0,2,13.120000000000001,15.453,93.0,11.0014,7,47,54,0,q2
2269,2011-04-09,2,0,4,9,0,6,0,2,13.940000000000001,17.7735,87.0,7.0015,27,71,98,0,q2
2270,2011-04-09,2,0,4,10,0,6,0,2,13.940000000000001,16.9983,87.0,8.9981,43,90,133,0,q2
2271,2011-04-09,2,0,4,11,0,6,0,2,14.76,18.543599999999998,81.0,0.0,51,91,142,0,q2
2272,2011-04-09,2,0,4,12,0,6,0,2,14.76,17.7735,81.0,8.9981,79,123,202,0,q2
2273,2011-04-09,2,0,4,13,0,6,0,2,14.76,19.318800000000003,81.0,0.0,114,108,222,0,q2
2274,2011-04-09,2,0,4,14,0,6,0,2,14.76,17.7735,81.0,8.9981,94,118,212,0,q2
2275,2011-04-09,2,0,4,15,0,6,0,2,14.76,19.318800000000003,87.0,0.0,85,116,201,0,q2
2276,2011-04-09,2,0,4,16,0,6,0,2,15.58,20.0889,82.0,0.0,73,118,191,0,q2
2277,2011-04-09,2,0,4,17,0,6,0,2,15.58,20.0889,82.0,6.0032,128,129,257,0,q2
2278,2011-04-09,2,0,4,18,0,6,0,2,15.58,20.0889,82.0,7.0015,48,129,177,0,q2
2279,2011-04-09,2,0,4,19,0,6,0,2,15.58,20.0889,82.0,8.9981,47,83,130,0,q2
2280,2011-04-09,2,0,4,20,0,6,0,2,15.58,20.0889,87.0,11.0014,19,74,93,0,q2
2281,2011-04-09,2,0,4,21,0,6,0,2,14.76,17.7735,93.0,8.9981,10,65,75,0,q2
2282,2011-04-09,2,0,4,22,0,6,0,2,14.76,17.7735,93.0,8.9981,21,66,87,0,q2
2283,2011-04-09,2,0,4,23,0,6,0,2,15.58,20.0889,87.0,6.0032,12,45,57,0,q2
2284,2011-04-10,2,0,4,0,0,0,0,2,15.58,20.0889,87.0,6.0032,5,48,53,0,q2
2285,2011-04-10,2,0,4,1,0,0,0,2,15.58,20.0889,87.0,8.9981,6,31,37,0,q2
2286,2011-04-10,2,0,4,2,0,0,0,2,15.58,20.0889,87.0,6.0032,12,24,36,0,q2
2287,2011-04-10,2,0,4,3,0,0,0,2,15.58,20.0889,87.0,8.9981,5,11,16,0,q2
2288,2011-04-10,2,0,4,4,0,0,0,2,14.76,18.543599999999998,93.0,7.0015,3,2,5,0,q2
2289,2011-04-10,2,0,4,5,0,0,0,2,14.76,18.543599999999998,93.0,6.0032,0,4,4,0,q2
2290,2011-04-10,2,0,4,6,0,0,0,2,14.76,18.543599999999998,93.0,6.0032,0,4,4,0,q2
2291,2011-04-10,2,0,4,7,0,0,0,2,14.76,18.543599999999998,100.0,6.0032,3,7,10,0,q2
2292,2011-04-10,2,0,4,8,0,0,0,2,15.58,20.0889,94.0,6.0032,17,38,55,0,q2
2293,2011-04-10,2,0,4,9,0,0,0,2,15.58,20.0889,94.0,8.9981,31,50,81,0,q2
2294,2011-04-10,2,0,4,10,0,0,0,2,16.400000000000002,20.8641,87.0,0.0,69,81,150,0,q2
2295,2011-04-10,2,0,4,11,0,0,0,2,16.400000000000002,20.8641,87.0,8.9981,93,109,202,0,q2
2296,2011-04-10,2,0,4,12,0,0,0,2,17.22,21.6342,88.0,8.9981,94,136,230,0,q2
2297,2011-04-10,2,0,4,13,0,0,0,1,18.86,23.1795,82.0,7.0015,121,142,263,0,q2
2298,2011-04-10,2,0,4,14,0,0,0,1,20.5,24.724800000000002,72.0,12.998000000000001,148,133,281,0,q2
2299,2011-04-10,2,0,4,15,0,0,0,1,20.5,24.724800000000002,77.0,15.001299999999999,156,141,297,0,q2
2300,2011-04-10,2,0,4,16,0,0,0,2,21.32,25.5,72.0,11.0014,135,153,288,0,q2
2301,2011-04-10,2,0,4,17,0,0,0,2,21.32,25.5,72.0,12.998000000000001,84,152,236,0,q2
2302,2011-04-10,2,0,4,18,0,0,0,1,20.5,24.724800000000002,77.0,12.998000000000001,103,137,240,0,q2
2303,2011-04-10,2,0,4,19,0,0,0,1,20.5,24.724800000000002,77.0,12.998000000000001,47,84,131,0,q2
2304,2011-04-10,2,0,4,20,0,0,0,1,18.86,23.1795,82.0,8.9981,21,71,92,0,q2
2305,2011-04-10,2,0,4,21,0,0,0,1,18.04,22.4094,88.0,12.998000000000001,18,77,95,0,q2
2306,2011-04-10,2,0,4,22,0,0,0,1,18.04,22.4094,94.0,16.997899999999998,12,45,57,0,q2
2307,2011-04-10,2,0,4,23,0,0,0,1,18.86,23.1795,88.0,23.9994,5,27,32,0,q2
2308,2011-04-11,2,0,4,0,0,1,1,1,19.68,23.9547,88.0,22.0028,7,16,23,0,q2
2309,2011-04-11,2,0,4,1,0,1,1,1,18.86,23.1795,94.0,19.0012,1,3,4,0,q2
2310,2011-04-11,2,0,4,2,0,1,1,1,18.86,23.1795,94.0,19.0012,7,2,9,0,q2
2311,2011-04-11,2,0,4,4,0,1,1,1,18.86,23.1795,94.0,12.998000000000001,0,1,1,0,q2
2312,2011-04-11,2,0,4,5,0,1,1,1,18.86,23.1795,94.0,12.998000000000001,1,12,13,0,q2
2313,2011-04-11,2,0,4,6,0,1,1,2,18.86,23.1795,100.0,15.001299999999999,2,59,61,0,q2
2314,2011-04-11,2,0,4,7,0,1,1,2,20.5,24.724800000000002,88.0,15.001299999999999,12,164,176,0,q2
2315,2011-04-11,2,0,4,8,0,1,1,2,21.32,25.5,88.0,19.0012,28,286,314,0,q2
2316,2011-04-11,2,0,4,9,0,1,1,2,22.96,27.0453,83.0,19.0012,33,132,165,0,q2
2317,2011-04-11,2,0,4,10,0,1,1,2,22.96,27.0453,83.0,19.999499999999998,41,55,96,0,q2
2318,2011-04-11,2,0,4,11,0,1,1,2,24.599999999999998,30.1359,73.0,19.999499999999998,45,59,104,0,q2
2319,2011-04-11,2,0,4,12,0,1,1,2,24.599999999999998,30.1359,73.0,22.0028,37,97,134,0,q2
2320,2011-04-11,2,0,4,13,0,1,1,2,26.240000000000002,30.911099999999998,69.0,27.999299999999998,62,77,139,0,q2
2321,2011-04-11,2,0,4,14,0,1,1,2,29.52,34.0017,54.0,23.9994,60,85,145,0,q2
2322,2011-04-11,2,0,4,15,0,1,1,1,30.34,34.0017,48.0,35.0008,56,85,141,0,q2
2323,2011-04-11,2,0,4,16,0,1,1,1,30.34,34.0017,48.0,35.0008,73,162,235,0,q2
2324,2011-04-11,2,0,4,17,0,1,1,1,30.34,34.0017,48.0,35.0008,100,352,452,0,q2
2325,2011-04-11,2,0,4,18,0,1,1,1,29.52,34.0017,51.0,26.0027,93,290,383,0,q2
2326,2011-04-11,2,0,4,19,0,1,1,1,29.52,34.0017,51.0,30.002599999999997,73,211,284,0,q2
2327,2011-04-11,2,0,4,20,0,1,1,1,27.880000000000003,32.456399999999995,56.99999999999999,35.0008,44,122,166,0,q2
2328,2011-04-11,2,0,4,21,0,1,1,1,27.060000000000002,31.681199999999997,61.0,16.997899999999998,39,119,158,0,q2
2329,2011-04-11,2,0,4,22,0,1,1,2,26.240000000000002,31.681199999999997,50.0,19.0012,25,66,91,0,q2
2330,2011-04-11,2,0,4,23,0,1,1,3,23.779999999999998,27.8205,60.0,0.0,16,38,54,0,q2
2331,2011-04-12,2,0,4,0,0,2,1,2,25.419999999999998,31.681199999999997,50.0,7.0015,11,13,24,0,q2
2332,2011-04-12,2,0,4,1,0,2,1,2,25.419999999999998,31.681199999999997,50.0,6.0032,6,7,13,0,q2
2333,2011-04-12,2,0,4,2,0,2,1,2,24.599999999999998,31.681199999999997,53.0,8.9981,7,7,14,0,q2
2334,2011-04-12,2,0,4,3,0,2,1,2,23.779999999999998,27.8205,56.00000000000001,8.9981,0,1,1,0,q2
2335,2011-04-12,2,0,4,4,0,2,1,2,22.96,27.0453,64.0,8.9981,4,2,6,0,q2
2336,2011-04-12,2,0,4,5,0,2,1,2,22.14,26.275199999999998,68.0,8.9981,1,15,16,0,q2
2337,2011-04-12,2,0,4,6,0,2,1,2,22.14,26.275199999999998,68.0,19.0012,3,55,58,0,q2
2338,2011-04-12,2,0,4,7,0,2,1,2,22.14,26.275199999999998,68.0,15.001299999999999,12,177,189,0,q2
2339,2011-04-12,2,0,4,8,0,2,1,3,19.68,23.9547,88.0,26.0027,15,211,226,0,q2
2340,2011-04-12,2,0,4,9,0,2,1,3,18.86,23.1795,94.0,32.9975,4,50,54,0,q2
2341,2011-04-12,2,0,4,10,0,2,1,3,20.5,24.724800000000002,82.0,27.999299999999998,6,34,40,0,q2
2342,2011-04-12,2,0,4,11,0,2,1,1,21.32,25.5,77.0,23.9994,11,38,49,0,q2
2343,2011-04-12,2,0,4,12,0,2,1,2,22.96,27.0453,64.0,31.0009,9,83,92,0,q2
2344,2011-04-12,2,0,4,13,0,2,1,3,22.14,26.275199999999998,68.0,19.0012,22,84,106,0,q2
2345,2011-04-12,2,0,4,14,0,2,1,2,20.5,24.724800000000002,82.0,19.0012,16,28,44,0,q2
2346,2011-04-12,2,0,4,15,0,2,1,2,19.68,23.9547,77.0,35.0008,24,54,78,0,q2
2347,2011-04-12,2,0,4,16,0,2,1,2,19.68,23.9547,77.0,26.0027,19,80,99,0,q2
2348,2011-04-12,2,0,4,17,0,2,1,3,18.04,22.4094,77.0,15.001299999999999,29,262,291,0,q2
2349,2011-04-12,2,0,4,18,0,2,1,3,18.04,22.4094,77.0,15.001299999999999,21,203,224,0,q2
2350,2011-04-12,2,0,4,19,0,2,1,2,17.22,21.6342,82.0,19.0012,3,127,130,0,q2
2351,2011-04-12,2,0,4,20,0,2,1,2,17.22,21.6342,82.0,19.0012,9,94,103,0,q2
2352,2011-04-12,2,0,4,21,0,2,1,2,17.22,21.6342,82.0,12.998000000000001,10,74,84,0,q2
2353,2011-04-12,2,0,4,22,0,2,1,2,16.400000000000002,20.8641,94.0,19.999499999999998,7,47,54,0,q2
2354,2011-04-12,2,0,4,23,0,2,1,2,16.400000000000002,20.8641,94.0,16.997899999999998,8,31,39,0,q2
2355,2011-04-13,2,0,4,0,0,3,1,2,16.400000000000002,20.8641,100.0,19.999499999999998,3,12,15,0,q2
2356,2011-04-13,2,0,4,1,0,3,1,2,16.400000000000002,20.8641,100.0,19.999499999999998,0,1,1,0,q2
2357,2011-04-13,2,0,4,2,0,3,1,3,16.400000000000002,20.8641,100.0,19.999499999999998,0,2,2,0,q2
2358,2011-04-13,2,0,4,3,0,3,1,3,16.400000000000002,20.8641,94.0,22.0028,0,2,2,0,q2
2359,2011-04-13,2,0,4,4,0,3,1,3,16.400000000000002,20.8641,94.0,22.0028,1,2,3,0,q2
2360,2011-04-13,2,0,4,5,0,3,1,3,15.58,20.0889,94.0,16.997899999999998,1,4,5,0,q2
2361,2011-04-13,2,0,4,6,0,3,1,3,15.58,20.0889,94.0,15.001299999999999,1,33,34,0,q2
2362,2011-04-13,2,0,4,7,0,3,1,3,14.76,17.7735,100.0,15.001299999999999,3,67,70,0,q2
2363,2011-04-13,2,0,4,8,0,3,1,3,15.58,20.0889,94.0,12.998000000000001,6,158,164,0,q2
2364,2011-04-13,2,0,4,9,0,3,1,2,15.58,20.0889,94.0,15.001299999999999,2,63,65,0,q2
2365,2011-04-13,2,0,4,10,0,3,1,2,16.400000000000002,20.8641,87.0,12.998000000000001,4,42,46,0,q2
2366,2011-04-13,2,0,4,11,0,3,1,2,17.22,21.6342,82.0,12.998000000000001,4,57,61,0,q2
2367,2011-04-13,2,0,4,12,0,3,1,3,17.22,21.6342,82.0,16.997899999999998,12,83,95,0,q2
2368,2011-04-13,2,0,4,13,0,3,1,2,18.04,22.4094,77.0,12.998000000000001,6,55,61,0,q2
2369,2011-04-13,2,0,4,14,0,3,1,2,17.22,21.6342,77.0,16.997899999999998,24,82,106,0,q2
2370,2011-04-13,2,0,4,15,0,3,1,2,18.04,22.4094,72.0,19.0012,12,69,81,0,q2
2371,2011-04-13,2,0,4,16,0,3,1,1,18.86,23.1795,67.0,19.0012,23,119,142,0,q2
2372,2011-04-13,2,0,4,17,0,3,1,1,18.86,23.1795,67.0,19.999499999999998,25,284,309,0,q2
2373,2011-04-13,2,0,4,18,0,3,1,1,18.04,22.4094,62.0,26.0027,28,293,321,0,q2
2374,2011-04-13,2,0,4,19,0,3,1,1,18.04,22.4094,62.0,16.997899999999998,15,160,175,0,q2
2375,2011-04-13,2,0,4,20,0,3,1,1,18.04,22.4094,62.0,16.997899999999998,7,119,126,0,q2
2376,2011-04-13,2,0,4,21,0,3,1,1,17.22,21.6342,67.0,11.0014,17,100,117,0,q2
2377,2011-04-13,2,0,4,22,0,3,1,1,17.22,21.6342,67.0,12.998000000000001,10,89,99,0,q2
2378,2011-04-13,2,0,4,23,0,3,1,1,16.400000000000002,20.8641,71.0,8.9981,5,57,62,0,q2
2379,2011-04-14,2,0,4,0,0,4,1,1,15.58,20.0889,76.0,8.9981,3,18,21,0,q2
2380,2011-04-14,2,0,4,1,0,4,1,1,15.58,20.0889,76.0,15.001299999999999,1,9,10,0,q2
2381,2011-04-14,2,0,4,2,0,4,1,1,14.76,17.7735,76.0,8.9981,0,3,3,0,q2
2382,2011-04-14,2,0,4,3,0,4,1,1,13.940000000000001,16.9983,81.0,8.9981,0,2,2,0,q2
2383,2011-04-14,2,0,4,4,0,4,1,1,13.940000000000001,18.543599999999998,76.0,0.0,1,8,9,0,q2
2384,2011-04-14,2,0,4,5,0,4,1,1,13.940000000000001,17.7735,76.0,6.0032,2,12,14,0,q2
2385,2011-04-14,2,0,4,6,0,4,1,1,13.940000000000001,17.7735,76.0,7.0015,4,66,70,0,q2
2386,2011-04-14,2,0,4,7,0,4,1,1,15.58,20.0889,66.0,0.0,11,182,193,0,q2
2387,2011-04-14,2,0,4,8,0,4,1,1,17.22,21.6342,57.99999999999999,11.0014,21,316,337,0,q2
2388,2011-04-14,2,0,4,9,0,4,1,1,18.86,23.1795,51.0,8.9981,18,152,170,0,q2
2389,2011-04-14,2,0,4,10,0,4,1,1,20.5,24.724800000000002,51.0,12.998000000000001,21,68,89,0,q2
2390,2011-04-14,2,0,4,11,0,4,1,1,21.32,25.5,45.0,11.0014,28,87,115,0,q2
2391,2011-04-14,2,0,4,12,0,4,1,1,22.14,26.275199999999998,42.0,8.9981,35,110,145,0,q2
2392,2011-04-14,2,0,4,13,0,4,1,1,22.96,27.0453,37.0,15.001299999999999,38,121,159,0,q2
2393,2011-04-14,2,0,4,14,0,4,1,1,22.96,27.0453,35.0,6.0032,36,101,137,0,q2
2394,2011-04-14,2,0,4,15,0,4,1,1,24.599999999999998,31.681199999999997,31.0,6.0032,57,85,142,0,q2
2395,2011-04-14,2,0,4,16,0,4,1,1,24.599999999999998,30.911099999999998,26.0,7.0015,49,153,202,0,q2
2396,2011-04-14,2,0,4,17,0,4,1,1,24.599999999999998,30.911099999999998,28.000000000000004,0.0,50,338,388,0,q2
2397,2011-04-14,2,0,4,18,0,4,1,1,22.96,27.0453,30.0,0.0,47,290,337,0,q2
2398,2011-04-14,2,0,4,19,0,4,1,1,22.14,26.275199999999998,32.0,0.0,37,222,259,0,q2
2399,2011-04-14,2,0,4,20,0,4,1,1,20.5,24.724800000000002,51.0,12.998000000000001,22,147,169,0,q2
2400,2011-04-14,2,0,4,21,0,4,1,1,18.86,23.1795,63.0,8.9981,19,126,145,0,q2
2401,2011-04-14,2,0,4,22,0,4,1,1,19.68,23.9547,55.00000000000001,7.0015,22,82,104,0,q2
2402,2011-04-14,2,0,4,23,0,4,1,1,18.86,23.1795,59.0,7.0015,7,40,47,0,q2
2403,2011-04-15,2,0,4,0,1,5,0,1,18.04,22.4094,67.0,0.0,6,21,27,0,q2
2404,2011-04-15,2,0,4,1,1,5,0,1,18.04,22.4094,62.0,0.0,6,9,15,0,q2
2405,2011-04-15,2,0,4,2,1,5,0,1,16.400000000000002,20.8641,76.0,0.0,8,10,18,0,q2
2406,2011-04-15,2,0,4,3,1,5,0,1,16.400000000000002,20.8641,76.0,0.0,0,3,3,0,q2
2407,2011-04-15,2,0,4,4,1,5,0,1,15.58,20.0889,82.0,6.0032,0,3,3,0,q2
2408,2011-04-15,2,0,4,5,1,5,0,1,14.76,18.543599999999998,81.0,7.0015,2,11,13,0,q2
2409,2011-04-15,2,0,4,6,1,5,0,1,14.76,18.543599999999998,81.0,6.0032,5,42,47,0,q2
2410,2011-04-15,2,0,4,7,1,5,0,1,16.400000000000002,20.8641,71.0,11.0014,10,139,149,0,q2
2411,2011-04-15,2,0,4,8,1,5,0,1,18.04,22.4094,62.0,19.999499999999998,21,279,300,0,q2
2412,2011-04-15,2,0,4,9,1,5,0,1,20.5,24.724800000000002,55.00000000000001,12.998000000000001,16,162,178,0,q2
2413,2011-04-15,2,0,4,10,1,5,0,1,20.5,24.724800000000002,55.00000000000001,12.998000000000001,31,91,122,0,q2
2414,2011-04-15,2,0,4,11,1,5,0,1,21.32,25.5,55.00000000000001,12.998000000000001,41,95,136,0,q2
2415,2011-04-15,2,0,4,12,1,5,0,1,21.32,25.5,55.00000000000001,19.0012,45,155,200,0,q2
2416,2011-04-15,2,0,4,13,1,5,0,1,22.14,26.275199999999998,52.0,16.997899999999998,47,133,180,0,q2
2417,2011-04-15,2,0,4,14,1,5,0,1,22.14,26.275199999999998,52.0,16.997899999999998,57,106,163,0,q2
2418,2011-04-15,2,0,4,15,1,5,0,1,22.14,26.275199999999998,52.0,30.002599999999997,50,112,162,0,q2
2419,2011-04-15,2,0,4,16,1,5,0,1,21.32,25.5,55.00000000000001,32.9975,70,173,243,0,q2
2420,2011-04-15,2,0,4,17,1,5,0,2,20.5,24.724800000000002,63.0,26.0027,64,267,331,0,q2
2421,2011-04-15,2,0,4,18,1,5,0,2,18.86,23.1795,67.0,26.0027,47,216,263,0,q2
2422,2011-04-15,2,0,4,19,1,5,0,1,17.22,21.6342,77.0,26.0027,41,168,209,0,q2
2423,2011-04-15,2,0,4,20,1,5,0,2,16.400000000000002,20.8641,76.0,22.0028,26,92,118,0,q2
2424,2011-04-15,2,0,4,21,1,5,0,2,16.400000000000002,20.8641,76.0,19.999499999999998,25,77,102,0,q2
2425,2011-04-15,2,0,4,22,1,5,0,2,15.58,20.0889,82.0,26.0027,16,64,80,0,q2
2426,2011-04-15,2,0,4,23,1,5,0,2,14.76,17.7735,81.0,12.998000000000001,8,56,64,0,q2
2427,2011-04-16,2,0,4,0,0,6,0,2,14.76,17.7735,81.0,15.001299999999999,7,36,43,0,q2
2428,2011-04-16,2,0,4,1,0,6,0,2,14.76,16.9983,87.0,19.0012,5,28,33,0,q2
2429,2011-04-16,2,0,4,2,0,6,0,2,14.76,17.7735,87.0,8.9981,5,19,24,0,q2
2430,2011-04-16,2,0,4,3,0,6,0,2,14.76,17.7735,87.0,11.0014,5,9,14,0,q2
2431,2011-04-16,2,0,4,4,0,6,0,2,14.76,17.7735,87.0,15.001299999999999,1,4,5,0,q2
2432,2011-04-16,2,0,4,5,0,6,0,2,15.58,20.0889,87.0,19.0012,1,3,4,0,q2
2433,2011-04-16,2,0,4,6,0,6,0,3,16.400000000000002,20.8641,82.0,22.0028,1,9,10,0,q2
2434,2011-04-16,2,0,4,7,0,6,0,2,16.400000000000002,20.8641,82.0,27.999299999999998,3,18,21,0,q2
2435,2011-04-16,2,0,4,8,0,6,0,3,16.400000000000002,20.8641,87.0,23.9994,7,38,45,0,q2
2436,2011-04-16,2,0,4,9,0,6,0,3,16.400000000000002,20.8641,100.0,19.999499999999998,2,27,29,0,q2
2437,2011-04-16,2,0,4,10,0,6,0,3,17.22,21.6342,94.0,26.0027,1,21,22,0,q2
2438,2011-04-16,2,0,4,11,0,6,0,3,17.22,21.6342,94.0,30.002599999999997,4,27,31,0,q2
2439,2011-04-16,2,0,4,12,0,6,0,2,18.86,23.1795,88.0,39.000699999999995,6,26,32,0,q2
2440,2011-04-16,2,0,4,13,0,6,0,3,18.86,23.1795,94.0,35.0008,9,49,58,0,q2
2441,2011-04-16,2,0,4,14,0,6,0,3,21.32,25.5,83.0,39.000699999999995,14,49,63,0,q2
2442,2011-04-16,2,0,4,15,0,6,0,3,21.32,25.5,83.0,39.000699999999995,16,62,78,0,q2
2443,2011-04-16,2,0,4,16,0,6,0,3,20.5,24.724800000000002,88.0,31.0009,6,27,33,0,q2
2444,2011-04-16,2,0,4,17,0,6,0,3,20.5,24.724800000000002,88.0,39.000699999999995,1,14,15,0,q2
2445,2011-04-16,2,0,4,18,0,6,0,2,20.5,24.724800000000002,94.0,26.0027,6,32,38,0,q2
2446,2011-04-16,2,0,4,19,0,6,0,2,21.32,25.5,94.0,27.999299999999998,9,62,71,0,q2
2447,2011-04-16,2,0,4,20,0,6,0,3,18.04,22.4094,94.0,15.001299999999999,4,49,53,0,q2
2448,2011-04-16,2,0,4,21,0,6,0,2,18.04,22.4094,94.0,0.0,1,13,14,0,q2
2449,2011-04-16,2,0,4,22,0,6,0,3,17.22,21.6342,100.0,0.0,2,22,24,0,q2
2450,2011-04-16,2,0,4,23,0,6,0,2,18.04,22.4094,77.0,19.0012,5,30,35,0,q2
2451,2011-04-17,2,0,4,0,0,0,0,2,18.04,22.4094,77.0,19.0012,4,29,33,0,q2
2452,2011-04-17,2,0,4,1,0,0,0,1,17.22,21.6342,67.0,15.001299999999999,6,25,31,0,q2
2453,2011-04-17,2,0,4,2,0,0,0,1,16.400000000000002,20.8641,62.0,12.998000000000001,4,25,29,0,q2
2454,2011-04-17,2,0,4,3,0,0,0,1,16.400000000000002,20.8641,66.0,8.9981,12,13,25,0,q2
2455,2011-04-17,2,0,4,4,0,0,0,1,14.76,18.543599999999998,76.0,7.0015,2,5,7,0,q2
2456,2011-04-17,2,0,4,5,0,0,0,1,14.76,17.7735,71.0,11.0014,2,1,3,0,q2
2457,2011-04-17,2,0,4,6,0,0,0,1,14.76,16.228199999999998,66.0,30.002599999999997,3,5,8,0,q2
2458,2011-04-17,2,0,4,7,0,0,0,1,14.76,16.9983,50.0,23.9994,2,14,16,0,q2
2459,2011-04-17,2,0,4,8,0,0,0,1,15.58,20.0889,46.0,26.0027,7,36,43,0,q2
2460,2011-04-17,2,0,4,9,0,0,0,1,16.400000000000002,20.8641,43.0,19.0012,31,71,102,0,q2
2461,2011-04-17,2,0,4,10,0,0,0,1,17.22,21.6342,44.0,30.002599999999997,91,120,211,0,q2
2462,2011-04-17,2,0,4,11,0,0,0,1,18.86,23.1795,41.0,27.999299999999998,119,185,304,0,q2
2463,2011-04-17,2,0,4,12,0,0,0,1,18.86,23.1795,38.0,26.0027,167,187,354,0,q2
2464,2011-04-17,2,0,4,13,0,0,0,1,20.5,24.724800000000002,34.0,26.0027,181,162,343,0,q2
2465,2011-04-17,2,0,4,14,0,0,0,1,21.32,25.5,34.0,26.0027,170,191,361,0,q2
2466,2011-04-17,2,0,4,15,0,0,0,1,22.14,26.275199999999998,32.0,35.0008,179,209,388,0,q2
2467,2011-04-17,2,0,4,16,0,0,0,1,22.14,26.275199999999998,30.0,23.9994,161,182,343,0,q2
2468,2011-04-17,2,0,4,17,0,0,0,1,22.96,27.0453,30.0,30.002599999999997,143,163,306,0,q2
2469,2011-04-17,2,0,4,18,0,0,0,1,22.96,27.0453,30.0,26.0027,102,175,277,0,q2
2470,2011-04-17,2,0,4,19,0,0,0,1,22.96,27.0453,30.0,19.999499999999998,75,135,210,0,q2
2471,2011-04-17,2,0,4,20,0,0,0,1,21.32,25.5,36.0,12.998000000000001,44,97,141,0,q2
2472,2011-04-17,2,0,4,21,0,0,0,1,20.5,24.724800000000002,42.0,12.998000000000001,13,70,83,0,q2
2473,2011-04-17,2,0,4,22,0,0,0,1,20.5,24.724800000000002,39.0,7.0015,21,49,70,0,q2
2474,2011-04-17,2,0,4,23,0,0,0,1,18.04,22.4094,67.0,11.0014,19,37,56,0,q2
2475,2011-04-18,2,0,4,0,0,1,1,1,18.86,23.1795,47.0,6.0032,15,24,39,0,q2
2476,2011-04-18,2,0,4,1,0,1,1,1,18.86,23.1795,47.0,8.9981,11,8,19,0,q2
2477,2011-04-18,2,0,4,2,0,1,1,1,17.22,21.6342,67.0,7.0015,14,2,16,0,q2
2478,2011-04-18,2,0,4,3,0,1,1,1,17.22,21.6342,62.0,7.0015,6,1,7,0,q2
2479,2011-04-18,2,0,4,4,0,1,1,1,16.400000000000002,20.8641,87.0,11.0014,2,4,6,0,q2
2480,2011-04-18,2,0,4,5,0,1,1,1,16.400000000000002,20.8641,76.0,6.0032,0,16,16,0,q2
2481,2011-04-18,2,0,4,6,0,1,1,1,16.400000000000002,20.8641,82.0,0.0,3,51,54,0,q2
2482,2011-04-18,2,0,4,7,0,1,1,1,18.86,23.1795,63.0,0.0,12,156,168,0,q2
2483,2011-04-18,2,0,4,8,0,1,1,1,18.86,23.1795,63.0,0.0,20,277,297,0,q2
2484,2011-04-18,2,0,4,9,0,1,1,2,20.5,24.724800000000002,55.00000000000001,7.0015,37,132,169,0,q2
2485,2011-04-18,2,0,4,10,0,1,1,2,21.32,25.5,55.00000000000001,7.0015,41,68,109,0,q2
2486,2011-04-18,2,0,4,11,0,1,1,2,22.14,26.275199999999998,52.0,6.0032,36,87,123,0,q2
2487,2011-04-18,2,0,4,12,0,1,1,2,22.96,27.0453,49.0,6.0032,60,124,184,0,q2
2488,2011-04-18,2,0,4,13,0,1,1,2,22.96,27.0453,49.0,11.0014,41,128,169,0,q2
2489,2011-04-18,2,0,4,14,0,1,1,2,23.779999999999998,27.8205,49.0,12.998000000000001,49,95,144,0,q2
2490,2011-04-18,2,0,4,15,0,1,1,2,24.599999999999998,31.681199999999997,43.0,12.998000000000001,64,112,176,0,q2
2491,2011-04-18,2,0,4,16,0,1,1,1,24.599999999999998,31.681199999999997,46.0,19.0012,40,165,205,0,q2
2492,2011-04-18,2,0,4,17,0,1,1,1,23.779999999999998,27.8205,49.0,19.0012,66,362,428,0,q2
2493,2011-04-18,2,0,4,18,0,1,1,1,26.240000000000002,31.681199999999997,31.0,23.9994,41,321,362,0,q2
2494,2011-04-18,2,0,4,19,0,1,1,1,22.96,27.0453,46.0,16.997899999999998,42,244,286,0,q2
2495,2011-04-18,2,0,4,20,0,1,1,1,24.599999999999998,31.681199999999997,33.0,19.999499999999998,29,136,165,0,q2
2496,2011-04-18,2,0,4,21,0,1,1,1,22.96,27.0453,37.0,19.0012,20,131,151,0,q2
2497,2011-04-18,2,0,4,22,0,1,1,1,21.32,25.5,55.00000000000001,19.0012,9,81,90,0,q2
2498,2011-04-18,2,0,4,23,0,1,1,1,20.5,24.724800000000002,59.0,16.997899999999998,11,35,46,0,q2
2499,2011-04-19,2,0,4,0,0,2,1,1,20.5,24.724800000000002,55.00000000000001,15.001299999999999,2,23,25,0,q2
2500,2011-04-19,2,0,4,1,0,2,1,1,18.86,23.1795,63.0,15.001299999999999,5,2,7,0,q2
2501,2011-04-19,2,0,4,2,0,2,1,1,18.86,23.1795,67.0,19.0012,8,5,13,0,q2
2502,2011-04-19,2,0,4,3,0,2,1,1,19.68,23.9547,63.0,15.001299999999999,0,3,3,0,q2
2503,2011-04-19,2,0,4,4,0,2,1,1,18.86,23.1795,67.0,6.0032,1,4,5,0,q2
2504,2011-04-19,2,0,4,5,0,2,1,2,18.86,23.1795,72.0,12.998000000000001,1,17,18,0,q2
2505,2011-04-19,2,0,4,6,0,2,1,2,19.68,23.9547,67.0,0.0,2,63,65,0,q2
